Time,Close,,,,,
Jun 01,270.6,264.7,277,264.5,1.96K,2.00%
May 01,265.3,274.4,275,264.2,31.74K,0.49%
Apr 01,264,257.2,265,255,4.32K,2.37%
Mar 01,257.9,260,260.4,256.6,28.68K,-3.34%
Feb 01,266.8,266.3,268.9,255,1.67K,0.45%
Jan 01,265.6,262.9,266.6,262.9,17.24K,-2.35%
Dec 00,272,269.7,276,268,2.48K,0.70%
Nov 00,270.1,265.2,270.2,265.2,31.66K,1.96%
Oct 00,264.9,272.8,275,264.5,0.34K,-3.18%
Sep 00,273.6,277.5,277.5,272,4.27K,-1.69%
Aug 00,278.3,276,279,271,3.15K,0.54%
Jul 00,276.8,278.5,279,276,28.66K,-4.58%
Jun 00,290.1,272,292.5,271.8,3.48K,6.77%
May 00,271.7,272.7,274.4,271.3,27.36K,-0.51%
Apr 00,273.1,278.4,289.5,274,1.57K,-1.90%
Mar 00,278.4,275,279.8,274.5,15.49K,-4.79%
Feb 00,292.4,282.3,322,282.2,2.67K,3.25%
Jan 00,283.2,281,288,280.5,16.98K,-1.84%
Dec 99,288.5,290.8,291.5,275,4.59K,-0.55%
Nov 99,290.1,290.8,299.7,289,26.89K,-3.04%
Oct 99,299.2,297.9,327.5,296,0.55K,0.44%
Sep 99,297.9,255.5,320,254.1,1.30K,16.46%
Aug 99,255.8,256.8,262.7,252.5,7.25K,-0.43%
Jul 99,256.9,257.3,258.2,252.9,26.99K,-2.36%
Jun 99,263.1,266.8,268.5,258.6,4.70K,-2.70%
May 99,270.4,285,285,267.9,31.40K,-5.72%
Apr 99,286.8,280.4,285.3,277.5,2.22K,2.50%
Mar 99,279.8,285,293,278.2,7.34K,-2.68%
Feb 99,287.5,286.8,292.5,285.5,5.04K,0.42%
Jan 99,286.3,289,289,282.1,26.57K,-0.62%
Dec 98,288.1,292,296.2,285.5,4.77K,-1.50%
Nov 98,292.5,292.5,297,291,25.72K,-0.07%
Oct 98,292.7,298.5,302.7,291.5,1.03K,-1.25%
Sep 98,296.4,287,296.9,287,2.81K,7.51%
Aug 98,275.7,286.3,290,275.6,6.66K,-3.70%
Jul 98,286.3,294.2,294.2,286,23.44K,-3.60%
Jun 98,297,292.2,300.1,284.6,4.39K,1.61%
May 98,292.3,300,300,291.2,33.08K,-4.73%
Apr 98,306.8,301,315.6,299,2.50K,2.10%
Mar 98,300.5,295.5,303.5,292.8,13.44K,0.47%
Feb 98,299.1,301.9,305.5,290.8,4.12K,-1.25%
Jan 98,302.9,305.8,306.6,300.6,97.80K,4.74%
Dec 97,289.2,296.1,297.7,281.5,18.44K,-2.59%
Nov 97,296.9,312.5,312.5,295.1,44.85K,-4.63%
Oct 97,311.3,336,338,310.1,0.73K,-6.88%
Sep 97,334.3,324.9,335,324.9,3.53K,3.02%
Aug 97,324.5,324.3,328.8,317,4.61K,0.12%
Jul 97,324.1,331.8,331.8,320,79.04K,-3.02%
Jun 97,334.2,344.6,345,336.5,3.48K,-3.07%
May 97,344.8,342.4,347.6,340.2,24.03K,1.41%
Apr 97,340,351.6,351.9,337,5.08K,-3.13%
Mar 97,351,346,352.4,346,80.50K,-3.76%
Feb 97,364.7,345.4,359.5,338.5,9.46K,5.74%
Jan 97,344.9,353.7,353.7,344.2,16.67K,-6.35%
Dec 96,368.3,371.2,373.5,366,8.03K,-1.26%
Nov 96,373,379,379,372.5,0.14K,-1.35%
Oct 96,378.1,377.3,384,377,0.32K,0.11%
Sep 96,377.7,386.2,386.3,377.2,4.51K,-2.38%
Aug 96,386.9,387.6,390.5,386,4.99K,-0.15%
Jul 96,387.5,385,388,384,39.52K,1.95%
Jun 96,380.1,390.8,391,382.3,8.76K,-2.76%
May 96,390.9,391.3,392,389.5,34.89K,-0.26%
Apr 96,391.9,395.3,398,389.7,5.30K,-0.99%
Mar 96,395.8,392.5,400.8,392.5,38.56K,-1.03%
Feb 96,399.9,406.8,417.5,396.5,3.35K,-1.41%
Jan 96,405.6,387.4,407.3,387.4,38.54K,4.64%
Dec 95,387.6,387.6,390.5,385.5,6.61K,0.10%
Nov 95,387.2,386.3,389,381.8,16.39K,1.10%
Oct 95,383,383.3,386.4,381.6,1.63K,-0.21%
Sep 95,383.8,386.2,386.2,383.3,4.50K,0.24%
Aug 95,382.9,382,387,381.3,6.82K,0.16%
Jul 95,382.3,384.1,387.1,381.6,26.21K,-0.68%
Jun 95,384.9,385,392.5,383.8,10.47K,-0.05%
May 95,385.1,388.3,388.3,383.8,25.91K,-0.49%
Apr 95,387,393.1,397.6,386,3.52K,-1.33%
Mar 95,392.2,379,401,378.9,22.10K,4.06%
Feb 95,376.9,376.4,381,374.5,8.16K,0.40%
Jan 95,375.4,377.7,384.5,372,18.72K,-2.01%
Dec 94,383.1,379.5,383.6,374.5,7.92K,0.63%
Nov 94,380.7,384.3,386.7,379.7,32.31K,-0.73%
Oct 94,383.5,392.6,395.2,385.5,0.77K,-2.71%
Sep 94,394.2,389.5,395.9,389.5,3.61K,2.05%
Aug 94,386.3,383.8,387.3,375.4,13.71K,0.86%
Jul 94,383,386.7,387.7,381.5,26.64K,-0.73%
Jun 94,385.8,387.4,395.7,377.7,8.57K,-0.34%
May 94,387.1,376.6,388.2,376.6,29.49K,2.79%
Apr 94,376.6,392,393,369.1,4.96K,-3.88%
Mar 94,391.8,381,394,375,26.99K,2.73%
Feb 94,381.4,381.3,390.5,375.7,4.82K,-0.05%
Jan 94,381.6,391,391,375.3,32.87K,-2.35%
Dec 93,390.8,369.5,392.5,368.3,7.52K,5.68%
Nov 93,369.8,377,377,368,43.66K,0.30%
Oct 93,368.7,354.3,375,350.5,0.43K,3.83%
Sep 93,355.1,353,356.3,343,5.02K,-4.80%
Aug 93,373,405.5,409,364.5,13.49K,-8.35%
Jul 93,407,391.9,407.5,391.2,29.74K,7.56%
Jun 93,378.4,377.5,378.6,361.7,8.40K,0.03%
May 93,378.3,355,384.5,355,5.85K,6.12%
Apr 93,356.5,337,354.2,336,4.00K,5.60%
Mar 93,337.6,329.8,339.8,326,14.65K,2.80%
Feb 93,328.4,330,334.2,328,9.19K,-0.55%
Jan 93,330.2,330,332.7,327,23.73K,-0.78%
Dec 92,332.8,334.4,339.2,331.8,9.66K,-0.45%
Nov 92,334.3,339.9,339.9,329.7,54.38K,-1.50%
Oct 92,339.4,348.1,351,338,32.24K,-2.42%
Sep 92,347.8,340.8,351.2,340.8,1.99K,1.49%
Aug 92,342.7,356.4,356.5,332.5,5.64K,-4.11%
Jul 92,357.4,347.3,359.1,347.3,18.71K,4.17%
Jun 92,343.1,336.6,345,336.4,7.11K,1.99%
May 92,336.4,338.5,338.5,336.1,37.71K,-0.36%
Apr 92,337.6,344.5,345,335,8.69K,-1.77%
Mar 92,343.7,350,351.4,338.2,26.92K,-2.63%
Feb 92,353,357.5,359.3,348.5,4.57K,-1.12%
Jan 92,357,352.1,359.8,349.3,16.65K,0.82%
Dec 91,354.1,368.8,372.5,351,6.30K,-3.75%
Nov 91,367.9,355.6,369.3,353.7,29.72K,2.74%
Oct 91,358.1,354.1,364.6,353.7,2.42K,1.16%
Sep 91,354,348.3,356.1,341,4.75K,1.69%
Aug 91,348.1,363.6,363.7,348.1,6.69K,-4.26%
Jul 91,363.6,370,371,360.6,20.54K,-1.22%
Jun 91,368.1,363.8,375,359.8,9.02K,1.85%
May 91,361.4,356,364.3,353.2,18.06K,1.55%
Apr 91,355.9,360.7,366,350.3,8.32K,-0.34%
Mar 91,357.1,367,367.5,354.5,30.56K,-2.80%
Feb 91,367.4,369.5,371,356,6.49K,0.44%
Jan 91,365.8,393,403.2,365.2,24.84K,-7.20%
Dec 90,394.2,383,394.2,368,10.11K,2.84%
Nov 90,383.3,385.7,390.2,377.6,26.09K,1.03%
Oct 90,379.4,397,399.8,360.5,3.81K,-5.74%
Sep 90,402.5,382,408.2,378,3.23K,5.28%
Aug 90,382.3,370.2,415.5,370.1,7.69K,3.32%
Jul 90,370,358,373.3,353,29.92K,3.38%
Jun 90,357.9,363.6,364.7,346,11.28K,-1.76%
May 90,364.3,368,375.6,362.7,29.89K,-1.11%
Apr 90,368.4,367.2,381.1,367.1,7.02K,-0.49%
Mar 90,370.2,402.5,404.1,365.8,25.01K,-8.84%
Feb 90,406.1,413,425,405.5,9.95K,-1.53%
Jan 90,412.4,399.6,422,393,27.00K,2.46%
